id~name~category_id
5166~Abarth~1
98~Acura~1
2396~Adler~1
5165~Aero~1
2~Aixam~1
3~Alfa Romeo~1
100~Alpine~1
3988~Altamarea~1
5821~AMC~1
5769~Anaig~1
5276~Armstrong Siddeley~1
101~Aro~1
3105~Artega~1
4~Asia~1
5793~AsiaStar~1
5~Aston Martin~1
6160~ATS Corsa~1
6~Audi~1
7~Austin~1
4355~Austin-Healey~1
102~Autobianchi~1
2077~Avia~1
55051~BAIC~1
6228~Baojun~1
5245~Baoya~1
103~Barkas (Баркас)~1
1540~Baw~1
105~Beijing~1
8~Bentley~1
106~Bertone~1
3127~Bio Auto~1
108~Blonell~1
9~BMW~1
99~BMW-Alpina~1
6310~Bollinger~1
5240~Borgward~1
329~Brilliance~1
10~Bristol~1
109~Bugatti~1
110~Buick~1
386~BYD~1
6260~Byton~1
11~Cadillac~1
3221~Caterham~1
407~Chana~1
1580~Changan~1
1567~Changhe~1
190~Chery~1
13~Chevrolet~1
14~Chrysler~1
15~Citroen~1
17~Dacia~1
198~Dadi~1
18~Daewoo~1
115~DAF~1
1441~DAF / VDL~1
3717~Dagger~1
19~Daihatsu~1
20~Daimler~1
4206~Datsun~1
3071~De Lorean~1
4328~Derways~1
4883~Detroit Electric~1
2243~DKW~1
118~Dodge~1
308~Dongfeng~1
5051~Dr. Motor~1
4495~DS~1
120~Eagle~1
1413~Ernst Auwarter~1
3921~Estrima~1
121~FAW~1
22~Ferrari~1
23~Fiat~1
4459~Fiat-Abarth~1
3444~Fisker~1
24~Ford~1
3104~Fornasari~1
25~FSO~1
197~FUQI~1
4506~Gac~1
185~Geely~1
2604~Genesis~1
2790~Geo~1
123~GMC~1
4316~Golf Car~1
183~Gonow~1
124~Great Wall~1
1575~Groz~1
191~Hafei~1
3674~Haima~1
1784~Hanomag~1
2053~Hansa~1
5456~Haval~1
5791~Hawtai~1
3411~Hindustan~1
28~Honda~1
5572~Hong Xing~1
5624~Horch~1
2595~Huabei~1
388~Huanghai~1
3002~Humber~1
127~Hummer~1
4663~Humvee~1
29~Hyundai~1
128~Infiniti~1
4273~Innocenti~1
3821~Iran Khodro~1
30~Isuzu~1
3757~ItalCar~1
175~Iveco~1
317~JAC~1
31~Jaguar~1
1590~JCB~1
32~Jeep~1
55069~Jetour~1
335~Jiangnan~1
2231~Jinbei~1
4549~Jinbei Minibusus~1
3018~JMC~1
1574~Jonway~1
412~Karosa~1
33~Kia~1
2676~King Long~1
4606~KingWoo~1
4843~Kirkham~1
2643~Koenigsegg~1
4000~Konecranes~1
5553~Lada~1
35~Lamborghini~1
36~Lancia~1
37~Land Rover~1
406~Landwind~1
134~LDV~1
38~Lexus~1
5339~Lichi~1
334~Lifan~1
135~Lincoln~1
41~Lotus~1
136~LTI~1
6317~Lucid~1
4269~Luxgen~1
177~MAN~1
4064~Marshell~1
139~Maruti~1
45~Maserati~1
46~Maybach~1
47~Mazda~1
3101~McLaren~1
1904~MEGA~1
48~Mercedes-Benz~1
144~Mercury~1
3948~Merkur~1
49~MG~1
6055~Microcar~1
4528~Miles~1
147~MINI~1
52~Mitsubishi~1
402~Mitsuoka~1
4069~Mobility Ventures~1
53~Morgan~1
54~Morris~1
5039~MPM Motors~1
5138~MYBRO~1
55~Nissan~1
2489~Norster~1
2045~Nysa (Ныса)~1
148~Oldsmobile~1
2963~Oltcit~1
56~Opel~1
2974~ORA~1
3193~Packard~1
2644~Pagani~1
1852~Peerless~1
3446~Peg-Perego~1
346~Peterbilt~1
58~Peugeot~1
3590~Pininfarina~1
3215~Pinzgauer~1
181~Plymouth~1
6131~Polestar~1
149~Pontiac~1
59~Porsche~1
2728~Praga Baby~1
60~Proton~1
5340~Qifeng~1
1332~Quicksilver~1
4369~Ram~1
4681~Ravon~1
62~Renault~1
4698~Renault Samsung Motors~1
4466~Rezvani~1
3330~Rimac~1
6227~Rivian~1
5761~Robeta~1
55063~Roewe~1
63~Rolls-Royce~1
64~Rover~1
65~Saab~1
3437~Saipa~1
196~Saleen~1
192~Samand~1
3972~Samson~1
325~Samsung~1
331~Saturn~1
2734~Sceo~1
3268~Scion~1
67~SEAT~1
2492~Secma~1
1726~Selena~1
3100~Shelby~1
195~Shuanghuan~1
4003~Sidetracker~1
70~Skoda~1
311~SMA~1
71~Smart~1
194~SouEast~1
3212~Soyat~1
411~Spyker~1
73~SsangYong~1
214~Star~1
3228~Studebaker~1
75~Subaru~1
2879~Suda~1
55068~Suda Hanen~1
385~Sunbeam~1
76~Suzuki~1
5341~T-King~1
77~Talbot~1
2497~Tarpan Honker~1
78~TATA~1
204~Tatra~1
3922~Tazzari~1
2233~Tesla~1
6092~Think~1
4237~Think Global~1
4033~Thunder Tiger~1
1578~Tianma~1
2050~Tiger~1
2552~Tofas~1
79~Toyota~1
345~Trabant~1
80~Triumph~1
81~TVR~1
3017~Ultima~1
206~Van Hool~1
5873~Vantage~1
82~Vauxhall~1
83~Venturi~1
184~Venucia~1
3320~Vepr~1
84~Volkswagen~1
85~Volvo~1
2021~Wanderer~1
2403~Wanfeng~1
339~Wartburg~1
1992~Wiesmann~1
1820~Willys~1
2653~Wuling~1
3452~Xiaolong~1
338~Xin kai~1
107~Xpeng~1
5285~Yogomo~1
87~Yugo~1
2309~Zastava~1
182~Zhidou~1
2958~Zimmer~1
3610~Zotye~1
3089~Zuk~1
322~ZX~1
188~Богдан~1
3000~Бронто~1
88~ВАЗ~1
90~ВИС~1
91~ГАЗ~1
410~ГолАЗ~1
170~ЕРАЗ~1
169~Жук~1
89~ЗАЗ~1
168~ЗИЛ~1
1544~ЗИМ~1
186~ЗИС~1
92~ИЖ~1
189~ЛуАЗ~1
94~Москвич/АЗЛК~1
154~Прицеп~1
327~РАФ~1
199~Ретро автомобили~1
2863~Самодельный~1
96~СеАЗ~1
2491~СМЗ~1
1351~СПЭВ / SPEV~1
4537~ТагАЗ~1
2638~ТогАЗ~1
4038~Тренер~1
93~УАЗ~1
4021~Циклон~1
2307~Эстония~1
3875~ABM~2
1463~Access~2
2282~Acxa~2
2396~Adler~2
1569~Adly~2
1004~Aeon~2
1770~AGT~2
1465~Aie motor~2
4945~AIMA~2
3986~Aisle-Master~2
2762~Akumoto~2
4103~Alesin~2
2393~Alfa~2
5350~Alfacore Seev~2
1558~Alfamoto~2
2108~Alpha~2
1009~Alphasports~2
5009~Amazing Scooter~2
1012~American ironhorse~2
4164~Apollo~2
1014~Aprilia~2
1581~Arctic cat~2
389~Argo~2
404~Ariel~2
3151~Armada Moto~2
4968~Arora~2
5857~Asia Wing~2
4567~Asia-moto~2
2834~Atala~2
1015~Atk~2
4364~atMoto~2
2521~ATV~2
2659~Auto Moto~2
4209~Avantis~2
1662~Azimut~2
1741~Baja~2
3662~Bajaj~2
4030~Baltmotors~2
4317~BAODIAO~2
2232~Baotian~2
6085~Barracuda~2
2431~Bashan~2
3976~Baumann~2
1020~Benelli~2
4464~Benyco~2
5397~Benzhou~2
1021~Beta~2
4564~Big Bear Choppers~2
2897~Big dog~2
4443~Big Sam G~2
3031~Bimota~2
2637~Birel~2
2377~Blata~2
4981~Bluera~2
9~BMW~2
5545~Board~2
1618~Bobcat~2
4789~Bombardier~2
1668~Bomber~2
3058~Bonez~2
2574~Boom Trikes~2
3911~Booster~2
6304~Boxter~2
3615~BPG-Werks~2
5431~Bravis~2
2987~Bravo~2
1665~BRIG~2
6086~Brixton Motorcycles~2
1471~BRP~2
3761~BSA~2
55053~BSE~2
4909~BT~2
1031~Buell~2
3506~Bugtrail~2
2536~BWK~2
4800~BWS~2
1033~Cagiva~2
3781~Campagna~2
5018~Cannondale~2
4327~CARGO~2
5852~Carroli~2
2820~Catran~2
2079~Cectek~2
2228~Celebrity~2
2002~Cezet (Чезет)~2
5644~Cezeta~2
1037~Cf moto~2
2262~Challenger~2
6284~Charming~2
4363~Chenlon~2
3900~Chituma~2
3782~Chongqing Wonjan~2
5568~Citycoco~2
6207~Club Car~2
2372~Club Сar~2
2238~Cobra~2
6267~Comer~2
3469~Comman~2
2847~Commandor~2
1547~Corrado~2
5571~Corsa~2
3952~Cougar~2
1043~CPI~2
4099~Crafter~2
2674~CRG~2
3026~Crosser~2
5406~Custom Culture Ukraine~2
1692~D-MONIAK~2
5699~Dabra~2
1047~Daelim~2
3653~Dafier~2
3118~DASY~2
3473~Dayun~2
1542~Defiant~2
1560~Delta~2
1938~Derbi~2
1054~Df motor~2
3816~DFL~2
1057~Diamo~2
6180~Dingo~2
2660~DINLI~2
5066~Dirtbike~2
2437~Discovery~2
2243~DKW~2
4907~Drift Trike~2
5908~Drive King~2
1060~Ducati~2
3183~E - ATV~2
4872~E-Cult~2
5607~E-Kross~2
4809~E-Madix~2
4279~E-Ton~2
4602~E-Twow~2
2490~E-Z-GO~2
120~Eagle~2
2310~East Dragon~2
3924~Eco-Extreme~2
5483~EcoMoto~2
4641~EF-TK~2
4952~Eglem~2
5490~Eglmoto~2
5472~EH Line~2
5973~Electric Scooter~2
5476~Electrowin~2
5469~Elwinn~2
6082~Emco~2
2467~EMU Alltrack~2
