id~name~category_id
407~Установка горизонтального бурения~4
105~Фреза дорожная~4
115~Фронтальный погрузчик~4
330~Цементовоз~4
337~Штабелер~4
369~Штукатурная машина~4
298~Эвакуатор~4
81~Экскаватор~4
250~Экскаватор погрузчик~4
106~Электростанция / Генератор~4
404~Электротележка~4
178~Автовоз~5
172~Бетономешалка (Миксер) полуприцеп~5
150~Борт~5
165~Бортовой полуприцеп~5
176~Для перевозки животных - полуприцеп~5
159~Для перевозки животных - прицеп~5
251~Другое~5
387~Зерновоз - полуприцеп~5
386~Зерновоз - прицеп~5
303~Изотермическая будка~5
154~Контейнеровоз~5
169~Контейнеровоз полуприцеп~5
256~Лафет~5
179~Легковой прицеп~5
175~Лесовоз / Сортиментовоз - полуприцеп~5
160~Лесовоз / Сортиментовоз - прицеп~5
164~Низкорамная платформа~5
149~Платформа~5
163~Платформа полуприцеп~5
177~Плитовоз~5
161~Полуприцеп~5
147~Прицеп~5
255~Прицеп дача~5
157~Рефрижератор~5
173~Рефрижератор полуприцеп~5
168~Самосвал полуприцеп~5
152~Самосвал прицеп~5
167~Тентованный борт (штора) - полуприцеп~5
151~Тентованный борт (штора) - прицеп~5
153~Фургон~5
170~Фургон полуприцеп~5
155~Цистерна~5
171~Цистерна полуприцеп~5
148~Шасси~5
162~Шасси полуприцеп~5
207~Автовоз~6
194~Бортовой~6
228~Вахтовый автобус / Кунг~6
190~Грузовик~6
203~Для перевозки животных~6
213~Другое~6
385~Зерновоз~6
200~Контейнеровоз~6
314~Кормовоз~6
254~Легковой фургон (до 1,5 т)~6
204~Лесовоз / Сортиментовоз~6
210~Микроавтобус грузовой (до 3,5т)~6
205~Мультилифт~6
211~Мусоровоз~6
193~Платформа~6
198~Рефрижератор~6
196~Самосвал~6
206~Стекловоз~6
195~Тентованый~6
212~Тягач~6
197~Фургон~6
201~Цистерна~6
192~Шасси~6
208~Эвакуатор~6
220~Автобус~7
221~Городской автобус~7
229~Другое~7
219~Микроавтобус (от 10 до 22 пас.)~7
224~Пригородный автобус~7
227~Туристический / Междугородний автобус~7
257~Дом на колесах~8
258~Мобильный дом~8
255~Прицеп дача~8
300~Вертолёт~9
301~Дельтаплан~9
302~Другое~9
259~Самолёт~9
400~Агрегат комбинированный предпосевной~10
316~Борона~10
398~Ботвоудалители, ботвоуборочная машина~10
354~ВПМ (валочно-пакетирующа машина и техника)~10
396~Газонокосилка~10
318~Грабли ворошилки~10
399~Гребнеобразователь~10
340~Дискова борона~10
360~Дождевальная машина и установка~10
389~Дровокол~10
334~Жатка для уборки кукурузы~10
335~Жатка для уборки подсолнечника~10
317~Жатка для уборки урожая ~10
333~Зернова жатка~10
359~Зернометатель, зернопогрузчик~10
358~Зерноочистительная машина~10
383~Зерносушилка/ Мобильна зерносушилка~10
342~Зубова борона~10
392~Измельчитель веток~10
357~Картофелекопалка~10
356~Картофелесажалка, машина для посадки картофеля~10
345~Каток сельськохозяйственный~10
70~Комбайн~10
310~Комбайн зерноуборочный~10
391~Комбайн картофелеуборочный~10
309~Комбайн кормоуборочный~10
339~Комбайн навесной~10
338~Комбайн прицепной~10
314~Кормовоз~10
77~Кормоуборочная техника~10
355~Корчеватель, измельчитель пней (фреза)~10
320~Культиватор~10
344~Лущильник дисковый~10
68~Минитрактор~10
394~Морковоуборочный комбайн~10
69~Мотоблок / Мотокультиватор~10
388~Мототрактор~10
346~Мульчирователь~10
381~Навозоразбрасыватель, разбрасыватель навоза~10
312~Опрыскиватели прицепные~10
311~Опрыскиватели самоходные~10
73~Опрыскиватель~10
395~Опрыскиватель навесной~10
72~Плуг~10
313~Плуг оборотный~10
321~Посевной комплекс~10
74~Почвообрабатывающая техника~10
322~Почвофреза~10
323~Пресс-подборщик~10
353~Пресс-подборщик рулонный~10
352~Пресс-подборщик тюковый~10
375~Приемный бункер~10
341~Пружинная борона~10
351~Разбрасыватель минеральных удобрений~10
380~Разбрасыватель органических удобрений~10
379~Рапсовый стол~10
343~Ротационная борона~10
325~Рыхлитель почвы и земли ~10
79~Садовая техника~10
397~Свеклоуборочный комбайн~10
319~Сенокосилка~10
71~Сеялка~10
347~Сеялка сплошного высева механическая~10
348~Сеялка сплошного высева пневматическа~10
350~Сеялка точного высева механическа~10
349~Сеялка точного высева пневматическа~10
326~Скиддер (трелёвочный трактор)~10
382~Стерневой предпосевной культиватор~10
327~Тележка для жатки~10
390~Трактор газонокосилка~10
66~Трактор сельскохозяйственный~10
134~Харвестер / форвардер~10
393~Щепорез~10
